COD_SEQUENCIAL,ANO,MES,DIA,HORA,chuva_86472600,chuva_86472000,chuva_02851044,chuva_02851072,chuva_inmet_A894,chuva_cemaden_4320404010A
202312240400,2023,12,24,4,0.0,0.0,,0.0,,
202312240500,2023,12,24,5,0.0,0.0,,0.0,,
202312240600,2023,12,24,6,0.0,0.0,,0.0,,
202312240700,2023,12,24,7,0.0,0.0,,0.0,,
202312240800,2023,12,24,8,0.0,0.0,,0.0,,
202312240900,2023,12,24,9,0.0,0.0,,0.0,,
202312241000,2023,12,24,10,0.0,0.0,,0.0,,
202312241100,2023,12,24,11,0.0,0.0,,0.0,,
202312241200,2023,12,24,12,0.0,0.0,,0.0,,
202312241300,2023,12,24,13,0.0,0.0,,0.0,,
202312241400,2023,12,24,14,0.0,0.0,,0.0,,
202312241500,2023,12,24,15,0.0,0.0,,0.0,,
202312241600,2023,12,24,16,0.0,0.0,,0.0,,
202312241700,2023,12,24,17,0.0,0.0,,0.0,,
202312241800,2023,12,24,18,0.0,0.0,,0.0,,
202312241900,2023,12,24,19,0.0,0.0,,0.0,,
202312242000,2023,12,24,20,0.0,0.0,,0.0,,
202312242100,2023,12,24,21,0.0,0.0,,1.6,,
202312242200,2023,12,24,22,0.0,0.0,,,,
202312242300,2023,12,24,23,0.0,0.0,,1.6,,
202312250000,2023,12,25,0,0.0,0.0,,0.0,,
202312250100,2023,12,25,1,0.0,0.0,,0.0,,
202312250200,2023,12,25,2,0.0,0.0,,0.0,,
202312250300,2023,12,25,3,0.0,0.0,,0.0,,
202312250400,2023,12,25,4,0.0,0.0,,0.0,,
202312250500,2023,12,25,5,0.0,0.0,,0.0,,
202312250600,2023,12,25,6,0.0,0.0,,0.0,,
202312250700,2023,12,25,7,0.0,0.0,,0.0,,
202312250800,2023,12,25,8,0.0,0.0,,0.0,,
202312250900,2023,12,25,9,0.0,0.0,,0.0,,
202312251000,2023,12,25,10,0.0,0.0,,0.0,,
202312251100,2023,12,25,11,0.0,0.0,,0.0,,
202312251200,2023,12,25,12,0.0,0.0,,0.0,,
202312251300,2023,12,25,13,0.0,0.0,,0.0,,
202312251400,2023,12,25,14,0.0,0.0,,0.0,,
202312251500,2023,12,25,15,0.0,0.0,,0.0,,
202312251600,2023,12,25,16,0.0,0.0,,0.0,,
202312251700,2023,12,25,17,0.0,3.2,,0.0,,
202312251800,2023,12,25,18,0.4,0.0,,0.0,,
202312251900,2023,12,25,19,0.0,1.2,,0.0,,
202312252000,2023,12,25,20,2.0,0.6,,0.0,,
202312252100,2023,12,25,21,0.0,0.0,,0.0,,
202312252200,2023,12,25,22,0.0,0.0,,0.0,,
202312252300,2023,12,25,23,0.0,0.0,,0.0,,
202312260000,2023,12,26,0,0.0,0.0,,0.0,,
202312260100,2023,12,26,1,0.0,0.0,,0.0,,
202312260200,2023,12,26,2,0.0,0.0,,0.0,,
202312260300,2023,12,26,3,0.0,0.0,,0.0,,
202312260400,2023,12,26,4,0.0,0.0,,0.0,,
202312260500,2023,12,26,5,0.0,0.0,,0.0,,
202312260600,2023,12,26,6,0.0,0.0,,0.0,,
202312260700,2023,12,26,7,0.0,0.0,,0.0,,
202312260800,2023,12,26,8,0.0,0.0,,0.0,,
202312260900,2023,12,26,9,0.0,0.0,,0.0,,
202312261000,2023,12,26,10,0.0,0.0,,0.0,,
202312261100,2023,12,26,11,0.0,0.0,,0.0,,
202312261200,2023,12,26,12,0.0,0.0,,0.0,,
202312261300,2023,12,26,13,0.0,0.0,,0.0,,
202312261400,2023,12,26,14,0.0,0.0,,0.0,,
202312261500,2023,12,26,15,0.0,0.0,,0.0,,
202312261600,2023,12,26,16,0.0,0.0,,0.0,,
202312261700,2023,12,26,17,0.0,0.0,,0.0,,
202312261800,2023,12,26,18,0.0,0.0,,0.0,,
202312261900,2023,12,26,19,0.0,0.0,,0.0,,
202312262000,2023,12,26,20,0.0,0.0,,0.0,,
202312262100,2023,12,26,21,,0.0,,,,
202312262200,2023,12,26,22,0.0,0.0,,0.0,,
202312262300,2023,12,26,23,0.0,0.0,,0.0,,
202312270000,2023,12,27,0,0.0,0.0,,0.0,,
202312270100,2023,12,27,1,0.0,0.0,,0.0,,
202312270200,2023,12,27,2,0.0,0.0,,0.0,,
202312270300,2023,12,27,3,0.0,0.0,,0.0,,
202312270400,2023,12,27,4,0.0,0.0,,0.0,,
202312270500,2023,12,27,5,0.0,0.0,,0.0,,
202312270600,2023,12,27,6,0.0,0.0,,0.0,,
202312270700,2023,12,27,7,0.0,0.0,,0.0,,
202312270800,2023,12,27,8,0.0,0.0,,0.0,,
202312270900,2023,12,27,9,0.0,0.0,,0.0,,
202312271000,2023,12,27,10,0.0,0.0,,0.0,,
202312271100,2023,12,27,11,0.0,0.0,,0.0,,
202312271200,2023,12,27,12,0.0,0.0,,0.0,,
202312271300,2023,12,27,13,0.0,0.0,,0.0,,
202312271400,2023,12,27,14,0.0,0.0,,0.0,,
202312271500,2023,12,27,15,0.0,0.0,,0.0,,
202312271600,2023,12,27,16,0.0,0.0,,0.0,,
202312271700,2023,12,27,17,0.0,0.0,,0.0,,
202312271800,2023,12,27,18,0.0,0.0,,0.0,,
202312271900,2023,12,27,19,0.0,0.0,,0.0,,
202312272000,2023,12,27,20,0.0,0.0,,0.0,,
202312272100,2023,12,27,21,0.0,0.0,,0.0,,
202312272200,2023,12,27,22,0.0,0.0,,0.0,,
202312272300,2023,12,27,23,0.0,0.0,,0.0,,
202312280000,2023,12,28,0,0.0,0.0,,0.0,,
202312280100,2023,12,28,1,0.0,0.0,,0.0,,
202312280200,2023,12,28,2,0.0,0.0,,0.0,,
202312280300,2023,12,28,3,0.0,0.0,,0.0,,
202312280400,2023,12,28,4,0.0,0.0,,0.0,,
202312280500,2023,12,28,5,0.0,0.0,,0.0,,
202312280600,2023,12,28,6,0.0,0.0,,0.0,,
202312280700,2023,12,28,7,0.0,0.0,,0.0,,
202312280800,2023,12,28,8,0.0,0.0,,0.0,,
202312280900,2023,12,28,9,0.0,0.0,,0.0,,
202312281000,2023,12,28,10,0.0,0.0,,0.0,,
202312281100,2023,12,28,11,0.0,0.0,,0.0,,
202312281200,2023,12,28,12,0.0,0.0,,0.0,,
202312281300,2023,12,28,13,0.0,0.0,,0.0,,
202312281400,2023,12,28,14,0.0,0.0,,0.0,,
202312281500,2023,12,28,15,0.0,0.0,,0.0,,
202312281600,2023,12,28,16,0.0,0.0,,0.0,,
202312281700,2023,12,28,17,0.0,0.0,,0.0,,
202312281800,2023,12,28,18,0.0,0.0,,0.0,,
202312281900,2023,12,28,19,0.0,0.0,,0.0,,
202312282000,2023,12,28,20,0.0,0.0,,0.0,,
202312282100,2023,12,28,21,0.0,0.0,,0.0,,
202312282200,2023,12,28,22,0.0,0.0,,0.0,,
202312282300,2023,12,28,23,0.0,0.0,,0.0,,
202312290000,2023,12,29,0,0.0,0.0,,0.0,,
202312290100,2023,12,29,1,0.0,0.0,,0.0,,
202312290200,2023,12,29,2,0.0,0.0,,0.0,,
202312290300,2023,12,29,3,0.0,0.0,,0.0,,
202312290400,2023,12,29,4,0.0,0.0,,0.0,,
202312290500,2023,12,29,5,0.0,0.0,,0.0,,
202312290600,2023,12,29,6,0.0,0.0,,0.0,,
202312290700,2023,12,29,7,0.0,7.6,,0.0,,
202312290800,2023,12,29,8,4.2,1.4,,0.0,,
202312290900,2023,12,29,9,0.2,0.0,,0.0,,
202312291000,2023,12,29,10,0.8,0.8,,0.8,,
202312291100,2023,12,29,11,1.6,0.8,,7.6,,
202312291200,2023,12,29,12,0.0,0.0,,1.2,,
202312291300,2023,12,29,13,0.0,0.0,,0.2,,
202312291400,2023,12,29,14,0.0,0.0,,0.2,,
202312291500,2023,12,29,15,0.0,0.0,,0.0,,
202312291600,2023,12,29,16,0.0,0.0,,0.0,,
202312291700,2023,12,29,17,0.0,0.0,,0.0,,
202312291800,2023,12,29,18,0.0,0.0,,0.0,,
202312291900,2023,12,29,19,0.0,0.0,,0.0,,
202312292000,2023,12,29,20,0.0,0.0,,0.0,,
202312292100,2023,12,29,21,0.0,0.0,,0.0,,
202312292200,2023,12,29,22,0.0,0.0,,0.0,,
202312292300,2023,12,29,23,0.2,0.0,,0.0,,
202312300000,2023,12,30,0,0.0,0.0,,0.0,,
202312300100,2023,12,30,1,0.0,0.0,,0.0,,
202312300200,2023,12,30,2,0.0,0.0,,0.0,,
202312300300,2023,12,30,3,0.0,0.0,,0.0,,
202312300400,2023,12,30,4,0.0,0.0,,0.0,,
202312300500,2023,12,30,5,0.0,0.0,,0.0,,
202312300600,2023,12,30,6,0.0,0.0,,0.0,,
202312300700,2023,12,30,7,0.0,0.0,,0.0,,
202312300800,2023,12,30,8,0.0,0.0,,0.0,,
202312300900,2023,12,30,9,0.0,0.0,,0.0,,
202312301000,2023,12,30,10,0.0,0.0,,0.0,,
202312301100,2023,12,30,11,0.0,0.0,,0.0,,
202312301200,2023,12,30,12,0.0,0.0,,0.0,,
202312301300,2023,12,30,13,0.0,0.0,,0.0,,
202312301400,2023,12,30,14,0.0,0.0,,0.0,,
202312301500,2023,12,30,15,0.0,0.0,,0.0,,
202312301600,2023,12,30,16,0.0,0.0,,0.0,,
202312301700,2023,12,30,17,0.0,0.0,,0.0,,
202312301800,2023,12,30,18,0.0,0.0,,0.0,,
202312301900,2023,12,30,19,0.0,0.0,,0.0,,
202312302000,2023,12,30,20,0.0,0.0,,0.0,,
202312302100,2023,12,30,21,0.0,0.0,,0.0,,
202312302200,2023,12,30,22,0.0,0.0,,0.0,,
202312302300,2023,12,30,23,0.0,0.0,,0.0,,
202312310000,2023,12,31,0,0.0,0.0,,0.0,,
202312310100,2023,12,31,1,0.0,0.0,,0.0,,
202312310200,2023,12,31,2,0.0,0.0,,0.0,,
202312310300,2023,12,31,3,0.0,0.0,,0.0,,
202312310400,2023,12,31,4,0.0,0.0,,0.0,,
202312310500,2023,12,31,5,0.0,0.0,,0.0,,
202312310600,2023,12,31,6,0.0,0.0,,0.0,,
202312310700,2023,12,31,7,0.0,0.0,,0.0,,
202312310800,2023,12,31,8,0.0,0.0,,0.0,,
202312310900,2023,12,31,9,0.0,0.0,,0.0,,
202312311000,2023,12,31,10,0.0,0.0,,0.0,,
202312311100,2023,12,31,11,0.0,0.0,,0.0,,
202312311200,2023,12,31,12,0.0,0.0,,0.0,,
202312311300,2023,12,31,13,0.0,0.0,,0.0,,
202312311400,2023,12,31,14,0.0,0.0,,0.0,,
202312311500,2023,12,31,15,0.0,0.0,,0.0,,
202312311600,2023,12,31,16,0.0,0.0,,0.0,,
202312311700,2023,12,31,17,0.0,0.0,,0.0,,
202312311800,2023,12,31,18,0.0,0.0,,0.0,,
202312311900,2023,12,31,19,0.0,0.0,,0.0,,
202312312000,2023,12,31,20,0.0,0.0,,0.0,,
202312312100,2023,12,31,21,0.0,0.0,,0.0,,
202312312200,2023,12,31,22,0.0,0.0,,0.0,,
202312312300,2023,12,31,23,0.0,0.0,,0.0,,
202401010000,2024,1,1,0,0.0,0.0,,0.0,,
202401010100,2024,1,1,1,0.0,0.0,,0.0,,
202401010200,2024,1,1,2,0.0,0.0,,0.0,,
202401010300,2024,1,1,3,0.0,0.0,,0.0,,
202401010400,2024,1,1,4,0.0,0.0,,0.0,,
202401010500,2024,1,1,5,0.0,0.0,,0.0,,
202401010600,2024,1,1,6,0.0,0.0,,0.0,,
202401010700,2024,1,1,7,0.0,0.0,,0.0,,
202401010800,2024,1,1,8,0.0,0.0,,0.0,,
202401010900,2024,1,1,9,0.0,0.0,,0.0,,
202401011000,2024,1,1,10,0.0,0.0,,0.0,,
202401011100,2024,1,1,11,0.0,0.0,,0.0,,
202401011200,2024,1,1,12,0.0,0.0,,0.0,,
202401011300,2024,1,1,13,0.0,0.0,,0.0,,
202401011400,2024,1,1,14,0.0,0.0,,0.0,,
202401011500,2024,1,1,15,0.0,0.0,,0.0,,
202401011600,2024,1,1,16,0.0,0.0,,0.0,,
202401011700,2024,1,1,17,0.0,0.0,,0.0,,
202401011800,2024,1,1,18,0.0,0.0,,0.0,,
202401011900,2024,1,1,19,0.0,0.0,,0.0,,
202401012000,2024,1,1,20,0.0,0.0,,0.0,,
202401012100,2024,1,1,21,0.0,0.0,,0.0,,
202401012200,2024,1,1,22,0.0,0.0,,0.0,,
202401012300,2024,1,1,23,0.0,0.0,,0.0,,
202401020000,2024,1,2,0,0.0,0.0,,0.0,,
202401020100,2024,1,2,1,0.0,0.0,,0.0,,
202401020200,2024,1,2,2,0.0,0.0,,0.0,,
202401020300,2024,1,2,3,0.0,0.0,,0.0,,
202401020400,2024,1,2,4,0.0,0.0,,0.0,,
202401020500,2024,1,2,5,0.0,0.0,,0.0,,
202401020600,2024,1,2,6,0.0,0.0,,0.0,,
202401020700,2024,1,2,7,1.8,0.4,,0.0,,
202401020800,2024,1,2,8,3.6,0.0,,0.0,,
202401020900,2024,1,2,9,14.0,8.6,,0.0,,
202401021000,2024,1,2,10,2.2,0.0,,0.0,,
202401021100,2024,1,2,11,0.2,0.0,,0.0,,
202401021200,2024,1,2,12,0.0,0.0,,0.0,,
202401021300,2024,1,2,13,0.0,0.0,,0.0,,
202401021400,2024,1,2,14,0.0,0.2,,0.2,,
202401021500,2024,1,2,15,0.0,0.0,,0.0,,
202401021600,2024,1,2,16,0.0,0.6,,0.0,,
202401021700,2024,1,2,17,0.2,2.4,,0.0,,
202401021800,2024,1,2,18,10.8,4.4,,0.0,,
202401021900,2024,1,2,19,6.4,0.2,,0.0,,
202401022000,2024,1,2,20,1.0,0.0,,0.0,,
202401022100,2024,1,2,21,0.0,0.0,,0.0,,
202401022200,2024,1,2,22,0.0,0.0,,0.0,,
202401022300,2024,1,2,23,0.0,0.0,,0.0,,
202401030000,2024,1,3,0,0.0,0.0,,0.0,,
202401030100,2024,1,3,1,0.0,0.0,,0.0,,
202401030200,2024,1,3,2,0.0,0.0,,0.0,,
202401030300,2024,1,3,3,0.0,0.0,,0.0,,
202401030400,2024,1,3,4,0.0,0.0,,0.0,,
202401030500,2024,1,3,5,0.0,0.0,,0.0,,
202401030600,2024,1,3,6,0.0,0.0,,0.0,,
202401030700,2024,1,3,7,0.0,0.0,,0.0,,
202401030800,2024,1,3,8,0.0,0.0,,0.0,,
202401030900,2024,1,3,9,0.0,0.0,,0.0,,
202401031000,2024,1,3,10,0.0,0.0,,0.0,,
202401031100,2024,1,3,11,0.0,0.0,,0.0,,
202401031200,2024,1,3,12,0.0,0.0,,0.0,,
202401031300,2024,1,3,13,0.0,0.0,,0.0,,
202401031400,2024,1,3,14,0.0,0.0,,3.0,,
202401031500,2024,1,3,15,0.0,0.0,,3.2,,
202401031600,2024,1,3,16,0.0,0.0,,0.0,,
202401031700,2024,1,3,17,0.0,0.0,,0.0,,
202401031800,2024,1,3,18,0.0,0.0,,1.8,,
202401031900,2024,1,3,19,0.0,0.0,,0.4,,
202401032000,2024,1,3,20,0.0,0.0,,0.0,,
202401032100,2024,1,3,21,0.0,0.0,,0.0,,
202401032200,2024,1,3,22,0.0,0.0,,0.0,,
202401032300,2024,1,3,23,0.0,0.0,,0.0,,
202401040000,2024,1,4,0,0.0,0.0,,0.0,,
202401040100,2024,1,4,1,0.0,0.0,,0.0,,
202401040200,2024,1,4,2,0.0,0.0,,0.0,,
202401040300,2024,1,4,3,0.0,0.0,,0.0,,
202401040400,2024,1,4,4,0.0,0.0,,0.0,,
202401040500,2024,1,4,5,0.0,0.0,,0.0,,
202401040600,2024,1,4,6,0.0,0.0,,0.0,,
202401040700,2024,1,4,7,0.0,0.0,,0.0,,
202401040800,2024,1,4,8,0.0,0.0,,0.0,,
202401040900,2024,1,4,9,0.0,0.0,,0.0,,
202401041000,2024,1,4,10,0.0,0.0,,0.0,,
202401041100,2024,1,4,11,0.0,0.0,,0.0,,
202401041200,2024,1,4,12,0.0,0.0,,0.0,,
202401041300,2024,1,4,13,0.0,0.0,,0.0,,
202401041400,2024,1,4,14,0.0,0.0,,0.0,,
202401041500,2024,1,4,15,0.0,0.0,,0.0,,
202401041600,2024,1,4,16,0.0,0.0,,0.0,,
202401041700,2024,1,4,17,0.0,0.0,,0.0,,
202401041800,2024,1,4,18,0.0,0.0,,0.0,,
202401041900,2024,1,4,19,0.0,0.0,,0.0,,
202401042000,2024,1,4,20,0.0,0.0,,0.0,,
202401042100,2024,1,4,21,0.0,0.0,,0.0,,
202401042200,2024,1,4,22,0.0,0.0,,0.0,,
202401042300,2024,1,4,23,0.0,0.0,,0.0,,
202401050000,2024,1,5,0,0.0,0.0,,0.0,,
202401050100,2024,1,5,1,0.0,0.0,,0.0,,
202401050200,2024,1,5,2,0.0,0.0,,0.0,,
202401050300,2024,1,5,3,0.0,0.0,,0.0,,
202401050400,2024,1,5,4,0.0,0.0,,0.0,,
202401050500,2024,1,5,5,0.0,0.0,,0.0,,
202401050600,2024,1,5,6,0.0,0.0,,0.0,,
202401050700,2024,1,5,7,0.0,0.0,,0.0,,
202401050800,2024,1,5,8,0.0,0.0,,0.0,,
202401050900,2024,1,5,9,0.0,0.0,,0.0,,
202401051000,2024,1,5,10,0.0,0.0,,0.0,,
202401051100,2024,1,5,11,0.0,0.0,,0.0,,
202401051200,2024,1,5,12,0.0,0.0,,0.0,,
202401051300,2024,1,5,13,0.0,0.0,,0.0,,
202401051400,2024,1,5,14,0.0,0.0,,0.0,,
202401051500,2024,1,5,15,0.0,0.0,,1.4,,
202401051600,2024,1,5,16,0.0,0.0,,0.0,,
202401051700,2024,1,5,17,0.0,0.0,,0.0,,
202401051800,2024,1,5,18,0.0,0.0,,0.0,,
202401051900,2024,1,5,19,0.0,0.0,,0.8,,
202401052000,2024,1,5,20,0.0,0.0,,3.4,,
202401052100,2024,1,5,21,0.0,0.0,,0.0,,
202401052200,2024,1,5,22,0.0,0.0,,0.0,,
202401052300,2024,1,5,23,0.0,0.0,,0.0,,
202401060000,2024,1,6,0,0.0,0.0,,0.0,,
202401060100,2024,1,6,1,0.0,0.0,,0.0,,
202401060200,2024,1,6,2,0.0,0.0,,0.0,,
202401060300,2024,1,6,3,0.0,0.0,,0.0,,
202401060400,2024,1,6,4,0.0,0.0,,0.0,,
202401060500,2024,1,6,5,0.0,0.0,,0.0,,
202401060600,2024,1,6,6,0.0,0.0,,0.0,,
202401060700,2024,1,6,7,0.0,0.0,,0.0,,
202401060800,2024,1,6,8,0.0,0.0,,0.0,,
202401060900,2024,1,6,9,0.0,0.0,,0.0,,
202401061000,2024,1,6,10,0.0,0.0,,0.0,,
202401061100,2024,1,6,11,0.0,0.0,,0.0,,
202401061200,2024,1,6,12,0.0,0.0,,0.0,,
202401061300,2024,1,6,13,0.0,0.0,,0.0,,
202401061400,2024,1,6,14,0.0,0.0,,0.0,,
202401061500,2024,1,6,15,0.0,0.0,,0.0,,
202401061600,2024,1,6,16,0.0,0.0,,0.0,,
202401061700,2024,1,6,17,0.0,0.0,,0.0,,
202401061800,2024,1,6,18,0.0,0.0,,0.0,,
202401061900,2024,1,6,19,0.0,0.0,,0.0,,
202401062000,2024,1,6,20,0.0,0.0,,0.0,,
202401062100,2024,1,6,21,0.0,0.0,,0.0,,
202401062200,2024,1,6,22,0.0,0.0,,0.0,,
202401062300,2024,1,6,23,0.0,0.0,,0.0,,
202401070000,2024,1,7,0,0.0,0.0,,0.0,,
202401070100,2024,1,7,1,0.0,0.0,,0.0,,
202401070200,2024,1,7,2,0.0,0.0,,0.0,,
202401070300,2024,1,7,3,0.0,0.0,,0.0,,
202401070400,2024,1,7,4,0.0,0.0,,0.0,,
202401070500,2024,1,7,5,0.0,0.0,,0.0,,
202401070600,2024,1,7,6,0.0,0.0,,0.0,,
202401070700,2024,1,7,7,0.0,0.0,,0.0,,
202401070800,2024,1,7,8,0.0,0.0,,0.0,,
202401070900,2024,1,7,9,0.0,0.0,,0.0,,
202401071000,2024,1,7,10,0.0,0.0,,0.0,,
202401071100,2024,1,7,11,0.0,0.0,,0.0,,
202401071200,2024,1,7,12,0.0,0.0,,0.0,,
202401071300,2024,1,7,13,0.0,0.0,,0.0,,
202401071400,2024,1,7,14,0.8,0.0,,0.0,,
202401071500,2024,1,7,15,1.0,0.0,,0.0,,
202401071600,2024,1,7,16,4.8,0.4,,0.0,,
202401071700,2024,1,7,17,0.0,0.0,,0.0,,
202401071800,2024,1,7,18,0.0,0.0,,0.0,,
202401071900,2024,1,7,19,0.0,0.0,,0.0,,
202401072000,2024,1,7,20,0.0,0.0,,0.0,,
202401072100,2024,1,7,21,0.0,0.0,,0.0,,
202401072200,2024,1,7,22,0.0,0.0,,,,
202401072300,2024,1,7,23,0.0,0.0,,0.0,,
202401080000,2024,1,8,0,0.0,0.0,,0.0,,
202401080100,2024,1,8,1,0.0,0.0,,0.0,,
202401080200,2024,1,8,2,0.0,0.0,,0.0,,
202401080300,2024,1,8,3,0.0,0.0,,0.0,,
202401080400,2024,1,8,4,0.0,0.0,,0.0,,
202401080500,2024,1,8,5,0.0,0.0,,0.0,,
202401080600,2024,1,8,6,0.0,0.0,,0.0,,
202401080700,2024,1,8,7,0.0,0.0,,0.0,,
202401080800,2024,1,8,8,0.0,0.0,,0.0,,
202401080900,2024,1,8,9,0.0,0.0,,0.0,,
202401081000,2024,1,8,10,0.0,0.0,,0.0,,
202401081100,2024,1,8,11,0.0,0.0,,0.0,,
202401081200,2024,1,8,12,0.0,0.0,,0.0,,
202401081300,2024,1,8,13,0.0,0.0,,0.0,,
202401081400,2024,1,8,14,0.0,0.0,,0.0,,
202401081500,2024,1,8,15,0.0,0.0,,0.0,,
202401081600,2024,1,8,16,0.0,0.0,,0.0,,
202401081700,2024,1,8,17,0.0,0.0,,0.0,,
202401081800,2024,1,8,18,0.0,0.0,,0.0,,
202401081900,2024,1,8,19,0.0,0.0,,0.0,,
202401082000,2024,1,8,20,0.0,0.0,,0.0,,
202401082100,2024,1,8,21,0.0,,,0.0,,
202401082200,2024,1,8,22,0.0,0.0,,0.0,,
202401082300,2024,1,8,23,0.0,0.0,,0.0,,
202401090000,2024,1,9,0,0.0,0.0,,0.0,,
202401090100,2024,1,9,1,0.0,0.0,,0.0,,
202401090200,2024,1,9,2,0.0,0.0,,0.0,,
202401090300,2024,1,9,3,0.0,0.0,,0.0,,
202401090400,2024,1,9,4,0.0,0.0,,0.0,,
202401090500,2024,1,9,5,0.0,0.0,,0.0,,
202401090600,2024,1,9,6,0.0,0.0,,0.0,,
202401090700,2024,1,9,7,0.0,0.0,,0.0,,
202401090800,2024,1,9,8,0.0,0.0,,0.0,,
202401090900,2024,1,9,9,0.0,0.0,,0.0,,
202401091000,2024,1,9,10,0.0,0.0,,0.0,,
202401091100,2024,1,9,11,0.0,0.0,,0.0,,
202401091200,2024,1,9,12,0.0,0.0,,0.0,,
202401091300,2024,1,9,13,0.0,0.0,,0.0,,
202401091400,2024,1,9,14,0.0,0.0,,0.0,,
202401091500,2024,1,9,15,4.6,1.6,,0.0,,
202401091600,2024,1,9,16,0.6,0.2,,0.0,,
202401091700,2024,1,9,17,0.0,0.0,,0.0,,
202401091800,2024,1,9,18,0.0,0.0,,0.0,,
202401091900,2024,1,9,19,0.0,0.0,,0.0,,
202401092000,2024,1,9,20,0.0,0.0,,0.0,,
202401092100,2024,1,9,21,0.0,0.0,,0.0,,
202401092200,2024,1,9,22,0.0,0.0,,0.0,,
202401092300,2024,1,9,23,0.0,0.0,,0.0,,
202401100000,2024,1,10,0,0.0,0.0,,0.0,,
202401100100,2024,1,10,1,0.0,0.0,,0.0,,
202401100200,2024,1,10,2,0.0,0.0,,0.0,,
202401100300,2024,1,10,3,0.0,0.0,,0.0,,
202401100400,2024,1,10,4,0.0,0.0,,0.0,,
202401100500,2024,1,10,5,0.0,0.0,,0.0,,
202401100600,2024,1,10,6,0.0,0.0,,0.0,,
202401100700,2024,1,10,7,0.0,0.0,,0.0,,
202401100800,2024,1,10,8,0.0,0.0,,0.0,,
202401100900,2024,1,10,9,0.0,0.0,,0.0,,
202401101000,2024,1,10,10,0.0,0.0,,0.0,,
202401101100,2024,1,10,11,0.0,0.0,,0.0,,
202401101200,2024,1,10,12,0.0,0.0,,0.0,,
202401101300,2024,1,10,13,0.0,0.0,,0.0,,
202401101400,2024,1,10,14,0.0,0.0,,0.0,,
202401101500,2024,1,10,15,0.0,0.0,,0.0,,
202401101600,2024,1,10,16,0.0,0.0,,0.0,,
202401101700,2024,1,10,17,0.0,0.0,,0.0,,
202401101800,2024,1,10,18,0.0,0.0,,0.0,,
202401101900,2024,1,10,19,0.0,0.0,,0.0,,
202401102000,2024,1,10,20,0.0,0.0,,0.0,,
202401102100,2024,1,10,21,0.0,0.0,,0.0,,
202401102200,2024,1,10,22,0.0,0.0,,0.0,,
202401102300,2024,1,10,23,0.0,0.0,,0.0,,
202401110000,2024,1,11,0,0.0,0.0,,0.0,,
202401110100,2024,1,11,1,0.0,0.0,,0.0,,
202401110200,2024,1,11,2,0.0,0.0,,0.0,,
202401110300,2024,1,11,3,0.0,0.0,,0.0,,
202401110400,2024,1,11,4,0.0,0.0,,0.0,,
202401110500,2024,1,11,5,0.0,0.0,,0.0,,
202401110600,2024,1,11,6,0.0,0.0,,0.0,,
202401110700,2024,1,11,7,0.0,0.0,,0.0,,
202401110800,2024,1,11,8,0.0,0.0,,0.0,,
202401110900,2024,1,11,9,0.2,1.0,,0.0,,
202401111000,2024,1,11,10,0.0,0.0,,0.0,,
202401111100,2024,1,11,11,0.0,0.0,,0.0,,
202401111200,2024,1,11,12,0.0,0.0,,0.0,,
202401111300,2024,1,11,13,0.0,0.0,,0.0,,
202401111400,2024,1,11,14,0.0,0.0,,11.2,,
202401111500,2024,1,11,15,0.0,0.0,,0.2,,
202401111600,2024,1,11,16,0.0,0.0,,0.0,,
202401111700,2024,1,11,17,0.0,0.0,,0.0,,
202401111800,2024,1,11,18,0.0,0.0,,0.0,,
202401111900,2024,1,11,19,0.0,0.0,,0.0,,
202401112000,2024,1,11,20,0.0,0.0,,0.0,,
202401112100,2024,1,11,21,0.0,0.0,,0.0,,
202401112200,2024,1,11,22,0.0,0.0,,0.0,,
202401112300,2024,1,11,23,0.0,0.0,,0.0,,
202401120000,2024,1,12,0,0.0,0.0,,0.0,,
202401120100,2024,1,12,1,0.0,0.0,,0.0,,
202401120200,2024,1,12,2,0.0,0.0,,0.0,,
202401120300,2024,1,12,3,0.0,0.0,,0.2,,
202401120400,2024,1,12,4,0.0,0.0,,0.2,,
202401120500,2024,1,12,5,0.0,0.0,,0.0,,
202401120600,2024,1,12,6,0.0,0.0,,0.0,,
202401120700,2024,1,12,7,0.0,0.0,,0.0,,
202401120800,2024,1,12,8,0.0,0.0,,0.0,,
202401120900,2024,1,12,9,0.0,0.0,,0.0,,
202401121000,2024,1,12,10,0.0,0.0,,0.0,,
202401121100,2024,1,12,11,0.0,0.0,,0.0,,
202401121200,2024,1,12,12,0.0,0.0,,0.0,,
202401121300,2024,1,12,13,0.0,0.0,,0.0,,
202401121400,2024,1,12,14,0.0,0.0,,0.0,,
202401121500,2024,1,12,15,0.0,0.0,,0.0,,
202401121600,2024,1,12,16,0.0,0.0,,0.0,,
202401121700,2024,1,12,17,0.0,0.0,,0.0,,
202401121800,2024,1,12,18,0.0,0.0,,0.0,,
202401121900,2024,1,12,19,0.0,0.0,,0.0,,
202401122000,2024,1,12,20,0.0,0.0,,,,
202401122100,2024,1,12,21,,0.0,,0.0,,
202401122200,2024,1,12,22,0.0,0.0,,0.0,,
202401122300,2024,1,12,23,0.0,0.0,,0.0,,
202401130000,2024,1,13,0,0.0,0.0,,0.0,,
202401130100,2024,1,13,1,0.0,0.0,,0.0,,
202401130200,2024,1,13,2,0.0,0.0,,0.0,,
202401130300,2024,1,13,3,0.0,0.0,,0.0,,
